80370C6E-618E-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:36449->NA:0'},131736
80370C6E-EBDB-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:56299->NA:0'},105090
80370C6E-D0B9-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:47568->NA:0'},78666
80370C6E-85C1-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:49541->NA:0'},74437
80370C6E-D9AC-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:44249->NA:0'},152933
80370C6E-35B5-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:46389->NA:0'},78134
80370C6E-10ED-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:60688->NA:0'},74054
80370C6E-9C8F-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:36764->NA:0'},38455
80370C6E-B196-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:38577->NA:0'},104219
80370C6E-D1E9-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:59857->NA:0'},54983
80370C6E-2598-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:38949->NA:0'},80644
80370C6E-0D98-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:38925->NA:0'},123885
80370C6E-9C99-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:39324->NA:0'},96762
80370C6E-0AD1-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:53514->NA:0'},152551
80370C6E-BFC1-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:49599->NA:0'},108352
80370C6E-7ED2-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:53886->NA:0'},38981
80370C6E-FE87-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:34814->NA:0'},100387
80370C6E-60B3-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:45920->NA:0'},100874
80370C6E-B396-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:38579->NA:0'},56763
80370C6E-ECBD-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:48620->NA:0'},106539
80370C6E-99B3-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:45977->NA:0'},138424
80370C6E-4A93-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:37706->NA:0'},67317
80370C6E-A1E2-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:58017->NA:0'},108326
80370C6E-D7C3-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:50135->NA:0'},51867
80370C6E-BDEC-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:60605->NA:0'},98287
80370C6E-FEA4-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:42238->NA:0'},124846
80370C6E-2C80-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:32812->NA:0'},164594
80370C6E-0BD1-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:53515->NA:0'},126708
80370C6E-C99D-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:40393->NA:0'},18890
80370C6E-F9CA-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:51961->NA:0'},52310
80370C6E-D0BC-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:48336->NA:0'},13602
80370C6E-97C0-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:49303->NA:0'},51162
80370C6E-62E2-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:57954->NA:0'},108280
80370C6E-41EE-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:60993->NA:0'},37569
80370C6E-A793-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:37799->NA:0'},43548
80370C6E-B984-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:33977->NA:0'},39257
80370C6E-BAE8-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:59578->NA:0'},47879
80370C6E-D9D3-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:54233->NA:0'},99870
80370C6E-89B6-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:46729->NA:0'},69810
80370C6E-2F80-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:32815->NA:0'},38783
80370C6E-B0AE-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:44720->NA:0'},69450
80370C6E-B0DF-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:57264->NA:0'},153225
80370C6E-BCC4-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:50364->NA:0'},133229
80370C6E-F9A2-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:41721->NA:0'},100739
80370C6E-9AD4-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:54426->NA:0'},99938
80370C6E-3B9D-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:40251->NA:0'},81719
80370C6E-CAED-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:60874->NA:0'},110003
80370C6E-6685-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:34150->NA:0'},58558
80370C6E-E58A-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:35557->NA:0'},154273
80370C6E-1A9D-FFFF-FFFF-000000000040,{'netflow': '128.55.12.110:40218->NA:0'},58958
